row_key,WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,ID,CENTROID_LATITUDE,CENTROID_LONGITUDE
Palestine#2026-04-18#2290.0,2026-04-18,Middle East,Palestine,West Bank,Protests,Peaceful protest,2,0,33288.0,Demonstrations,2290.0,31.9475,35.267
Palestine#2026-04-25#2290.0,2026-04-25,Middle East,Palestine,West Bank,Protests,Peaceful protest,3,0,54610.0,Demonstrations,2290.0,31.9475,35.267
Palestine#2026-05-02#2290.0,2026-05-02,Middle East,Palestine,West Bank,Protests,Peaceful protest,3,0,,Demonstrations,2290.0,31.9475,35.267
Palestine#2026-04-18#2290.0,2026-04-18,Middle East,Palestine,West Bank,Protests,Protest with intervention,1,0,,Demonstrations,2290.0,31.9475,35.267
Palestine#2026-04-18#2290.0,2026-04-18,Middle East,Palestine,West Bank,Riots,Mob violence,95,1,348071.0,Political violence,2290.0,31.9475,35.267
Palestine#2026-04-25#2290.0,2026-04-25,Middle East,Palestine,West Bank,Riots,Mob violence,75,1,377750.0,Political violence,2290.0,31.9475,35.267
Palestine#2026-05-02#2290.0,2026-05-02,Middle East,Palestine,West Bank,Riots,Mob violence,112,1,38577.0,Political violence,2290.0,31.9475,35.267
Palestine#2026-04-18#2290.0,2026-04-18,Middle East,Palestine,West Bank,Strategic developments,Arrests,2,0,,Strategic developments,2290.0,31.9475,35.267
Palestine#2026-04-18#2290.0,2026-04-18,Middle East,Palestine,West Bank,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,2290.0,31.9475,35.267
Palestine#2026-05-02#2290.0,2026-05-02,Middle East,Palestine,West Bank,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,2290.0,31.9475,35.267
Palestine#2026-04-18#2290.0,2026-04-18,Middle East,Palestine,West Bank,Strategic developments,Looting/property destruction,32,0,,Strategic developments,2290.0,31.9475,35.267
Palestine#2026-04-25#2290.0,2026-04-25,Middle East,Palestine,West Bank,Strategic developments,Looting/property destruction,31,0,,Strategic developments,2290.0,31.9475,35.267
Palestine#2026-05-02#2290.0,2026-05-02,Middle East,Palestine,West Bank,Strategic developments,Looting/property destruction,45,0,,Strategic developments,2290.0,31.9475,35.267
Palestine#2026-04-18#2290.0,2026-04-18,Middle East,Palestine,West Bank,Strategic developments,Other,5,0,,Strategic developments,2290.0,31.9475,35.267
Palestine#2026-04-25#2290.0,2026-04-25,Middle East,Palestine,West Bank,Strategic developments,Other,6,0,,Strategic developments,2290.0,31.9475,35.267
Palestine#2026-05-02#2290.0,2026-05-02,Middle East,Palestine,West Bank,Strategic developments,Other,11,0,,Strategic developments,2290.0,31.9475,35.267
Palestine#2026-04-18#2290.0,2026-04-18,Middle East,Palestine,West Bank,Violence against civilians,Attack,27,3,139065.0,Political violence,2290.0,31.9475,35.267
Palestine#2026-04-25#2290.0,2026-04-25,Middle East,Palestine,West Bank,Violence against civilians,Attack,28,0,181374.0,Political violence,2290.0,31.9475,35.267
Palestine#2026-05-02#2290.0,2026-05-02,Middle East,Palestine,West Bank,Violence against civilians,Attack,17,0,1903.0,Political violence,2290.0,31.9475,35.267
Saudi Arabia#2026-04-18#4162.0,2026-04-18,Middle East,Saudi Arabia,North Red Sea,Strategic developments,Change to group/activity,1,0,,Strategic developments,4162.0,25.4074,35.9101
Syria#2026-04-18#3180.0,2026-04-18,Middle East,Syria,Al Hasakeh,Battles,Armed clash,2,1,5122.0,Political violence,3180.0,36.4131,40.5519
Syria#2026-04-25#3180.0,2026-04-25,Middle East,Syria,Al Hasakeh,Battles,Armed clash,1,0,,Political violence,3180.0,36.4131,40.5519
Syria#2026-05-02#3180.0,2026-05-02,Middle East,Syria,Al Hasakeh,Battles,Armed clash,1,0,,Political violence,3180.0,36.4131,40.5519
Syria#2026-04-18#3180.0,2026-04-18,Middle East,Syria,Al Hasakeh,Explosions/Remote violence,Remote explosive/landmine/IED,2,1,,Political violence,3180.0,36.4131,40.5519
Syria#2026-04-25#3180.0,2026-04-25,Middle East,Syria,Al Hasakeh,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,,Political violence,3180.0,36.4131,40.5519
Syria#2026-05-02#3180.0,2026-05-02,Middle East,Syria,Al Hasakeh,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,,Political violence,3180.0,36.4131,40.5519
Syria#2026-04-18#3180.0,2026-04-18,Middle East,Syria,Al Hasakeh,Protests,Peaceful protest,12,0,70679.0,Demonstrations,3180.0,36.4131,40.5519
Syria#2026-04-25#3180.0,2026-04-25,Middle East,Syria,Al Hasakeh,Protests,Peaceful protest,3,0,47600.0,Demonstrations,3180.0,36.4131,40.5519
Syria#2026-05-02#3180.0,2026-05-02,Middle East,Syria,Al Hasakeh,Protests,Peaceful protest,16,0,,Demonstrations,3180.0,36.4131,40.5519
Syria#2026-05-02#3180.0,2026-05-02,Middle East,Syria,Al Hasakeh,Riots,Violent demonstration,2,0,,Demonstrations,3180.0,36.4131,40.5519
Syria#2026-04-18#3180.0,2026-04-18,Middle East,Syria,Al Hasakeh,Strategic developments,Change to group/activity,6,0,,Strategic developments,3180.0,36.4131,40.5519
Syria#2026-04-25#3180.0,2026-04-25,Middle East,Syria,Al Hasakeh,Strategic developments,Change to group/activity,2,0,,Strategic developments,3180.0,36.4131,40.5519
Syria#2026-05-02#3180.0,2026-05-02,Middle East,Syria,Al Hasakeh,Strategic developments,Change to group/activity,1,0,,Strategic developments,3180.0,36.4131,40.5519
Syria#2026-04-25#3180.0,2026-04-25,Middle East,Syria,Al Hasakeh,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3180.0,36.4131,40.5519
Syria#2026-05-02#3180.0,2026-05-02,Middle East,Syria,Al Hasakeh,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3180.0,36.4131,40.5519
Syria#2026-04-18#3180.0,2026-04-18,Middle East,Syria,Al Hasakeh,Strategic developments,Other,4,0,,Strategic developments,3180.0,36.4131,40.5519
Syria#2026-05-02#3180.0,2026-05-02,Middle East,Syria,Al Hasakeh,Strategic developments,Other,4,0,,Strategic developments,3180.0,36.4131,40.5519
Syria#2026-04-18#3180.0,2026-04-18,Middle East,Syria,Al Hasakeh,Violence against civilians,Abduction/forced disappearance,2,0,195466.0,Political violence,3180.0,36.4131,40.5519
Syria#2026-04-18#3180.0,2026-04-18,Middle East,Syria,Al Hasakeh,Violence against civilians,Attack,2,2,,Political violence,3180.0,36.4131,40.5519
Syria#2026-05-02#3180.0,2026-05-02,Middle East,Syria,Al Hasakeh,Violence against civilians,Attack,3,2,,Political violence,3180.0,36.4131,40.5519
Syria#2026-04-18#3181.0,2026-04-18,Middle East,Syria,Aleppo,Battles,Armed clash,1,0,,Political violence,3181.0,36.1445,37.3978
Syria#2026-04-25#3181.0,2026-04-25,Middle East,Syria,Aleppo,Battles,Armed clash,2,2,,Political violence,3181.0,36.1445,37.3978
Syria#2026-04-18#3181.0,2026-04-18,Middle East,Syria,Aleppo,Explosions/Remote violence,Remote explosive/landmine/IED,2,2,,Political violence,3181.0,36.1445,37.3978
Syria#2026-04-25#3181.0,2026-04-25,Middle East,Syria,Aleppo,Explosions/Remote violence,Remote explosive/landmine/IED,4,2,13063.0,Political violence,3181.0,36.1445,37.3978
Syria#2026-05-02#3181.0,2026-05-02,Middle East,Syria,Aleppo,Explosions/Remote violence,Remote explosive/landmine/IED,2,1,,Political violence,3181.0,36.1445,37.3978
Syria#2026-04-18#3181.0,2026-04-18,Middle East,Syria,Aleppo,Protests,Peaceful protest,6,0,27102.0,Demonstrations,3181.0,36.1445,37.3978
Syria#2026-04-25#3181.0,2026-04-25,Middle East,Syria,Aleppo,Protests,Peaceful protest,4,0,44741.0,Demonstrations,3181.0,36.1445,37.3978
Syria#2026-05-02#3181.0,2026-05-02,Middle East,Syria,Aleppo,Protests,Peaceful protest,6,0,,Demonstrations,3181.0,36.1445,37.3978
Syria#2026-04-25#3181.0,2026-04-25,Middle East,Syria,Aleppo,Strategic developments,Arrests,2,0,,Strategic developments,3181.0,36.1445,37.3978
Syria#2026-05-02#3181.0,2026-05-02,Middle East,Syria,Aleppo,Strategic developments,Arrests,2,0,,Strategic developments,3181.0,36.1445,37.3978
Syria#2026-04-18#3181.0,2026-04-18,Middle East,Syria,Aleppo,Strategic developments,Change to group/activity,1,0,,Strategic developments,3181.0,36.1445,37.3978
Syria#2026-04-18#3181.0,2026-04-18,Middle East,Syria,Aleppo,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3181.0,36.1445,37.3978
Syria#2026-05-02#3181.0,2026-05-02,Middle East,Syria,Aleppo,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3181.0,36.1445,37.3978
Syria#2026-04-18#3181.0,2026-04-18,Middle East,Syria,Aleppo,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3181.0,36.1445,37.3978
Syria#2026-04-25#3181.0,2026-04-25,Middle East,Syria,Aleppo,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3181.0,36.1445,37.3978
Syria#2026-04-18#3181.0,2026-04-18,Middle East,Syria,Aleppo,Strategic developments,Other,1,0,,Strategic developments,3181.0,36.1445,37.3978
Syria#2026-04-25#3181.0,2026-04-25,Middle East,Syria,Aleppo,Strategic developments,Other,1,0,,Strategic developments,3181.0,36.1445,37.3978
Syria#2026-04-25#3181.0,2026-04-25,Middle East,Syria,Aleppo,Violence against civilians,Abduction/forced disappearance,1,0,,Political violence,3181.0,36.1445,37.3978
Syria#2026-04-25#3181.0,2026-04-25,Middle East,Syria,Aleppo,Violence against civilians,Attack,1,0,330.0,Political violence,3181.0,36.1445,37.3978
Syria#2026-04-25#3182.0,2026-04-25,Middle East,Syria,Ar Raqqa,Battles,Armed clash,1,0,72717.0,Political violence,3182.0,36.0265,38.922
Syria#2026-05-02#3182.0,2026-05-02,Middle East,Syria,Ar Raqqa,Battles,Armed clash,1,0,,Political violence,3182.0,36.0265,38.922
Syria#2026-04-18#3182.0,2026-04-18,Middle East,Syria,Ar Raqqa,Explosions/Remote violence,Remote explosive/landmine/IED,4,0,,Political violence,3182.0,36.0265,38.922
Syria#2026-04-25#3182.0,2026-04-25,Middle East,Syria,Ar Raqqa,Explosions/Remote violence,Remote explosive/landmine/IED,2,3,72717.0,Political violence,3182.0,36.0265,38.922
Syria#2026-05-02#3182.0,2026-05-02,Middle East,Syria,Ar Raqqa,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,,Political violence,3182.0,36.0265,38.922
Syria#2026-04-18#3182.0,2026-04-18,Middle East,Syria,Ar Raqqa,Protests,Peaceful protest,2,0,7397.0,Demonstrations,3182.0,36.0265,38.922
Syria#2026-04-25#3182.0,2026-04-25,Middle East,Syria,Ar Raqqa,Protests,Peaceful protest,4,0,19595.0,Demonstrations,3182.0,36.0265,38.922
Syria#2026-05-02#3182.0,2026-05-02,Middle East,Syria,Ar Raqqa,Protests,Peaceful protest,3,0,7397.0,Demonstrations,3182.0,36.0265,38.922
Syria#2026-04-18#3182.0,2026-04-18,Middle East,Syria,Ar Raqqa,Strategic developments,Arrests,3,0,,Strategic developments,3182.0,36.0265,38.922
Syria#2026-04-25#3182.0,2026-04-25,Middle East,Syria,Ar Raqqa,Strategic developments,Arrests,3,0,,Strategic developments,3182.0,36.0265,38.922
Syria#2026-05-02#3182.0,2026-05-02,Middle East,Syria,Ar Raqqa,Strategic developments,Arrests,6,0,,Strategic developments,3182.0,36.0265,38.922
Syria#2026-05-02#3182.0,2026-05-02,Middle East,Syria,Ar Raqqa,Strategic developments,Change to group/activity,1,0,,Strategic developments,3182.0,36.0265,38.922
Syria#2026-04-18#3182.0,2026-04-18,Middle East,Syria,Ar Raqqa,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3182.0,36.0265,38.922
Syria#2026-04-25#3182.0,2026-04-25,Middle East,Syria,Ar Raqqa,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3182.0,36.0265,38.922
Syria#2026-05-02#3182.0,2026-05-02,Middle East,Syria,Ar Raqqa,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3182.0,36.0265,38.922
Syria#2026-04-18#3182.0,2026-04-18,Middle East,Syria,Ar Raqqa,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3182.0,36.0265,38.922
Syria#2026-05-02#3182.0,2026-05-02,Middle East,Syria,Ar Raqqa,Strategic developments,Other,4,0,,Strategic developments,3182.0,36.0265,38.922
Syria#2026-04-18#3182.0,2026-04-18,Middle East,Syria,Ar Raqqa,Violence against civilians,Attack,2,1,9345.0,Political violence,3182.0,36.0265,38.922
Syria#2026-04-25#3182.0,2026-04-25,Middle East,Syria,Ar Raqqa,Violence against civilians,Attack,1,1,10952.0,Political violence,3182.0,36.0265,38.922
Syria#2026-05-02#3182.0,2026-05-02,Middle East,Syria,Ar Raqqa,Violence against civilians,Attack,1,0,,Political violence,3182.0,36.0265,38.922
Syria#2026-04-18#3183.0,2026-04-18,Middle East,Syria,As Sweida,Battles,Armed clash,3,1,,Political violence,3183.0,32.7624,36.8919
Syria#2026-04-25#3183.0,2026-04-25,Middle East,Syria,As Sweida,Battles,Armed clash,1,0,181107.0,Political violence,3183.0,32.7624,36.8919
Syria#2026-05-02#3183.0,2026-05-02,Middle East,Syria,As Sweida,Battles,Armed clash,8,1,,Political violence,3183.0,32.7624,36.8919
Syria#2026-05-02#3183.0,2026-05-02,Middle East,Syria,As Sweida,Explosions/Remote violence,Air/drone strike,12,0,401.0,Political violence,3183.0,32.7624,36.8919
Syria#2026-04-18#3183.0,2026-04-18,Middle East,Syria,As Sweida,Explosions/Remote violence,Grenade,1,1,,Political violence,3183.0,32.7624,36.8919
Syria#2026-04-25#3183.0,2026-04-25,Middle East,Syria,As Sweida,Explosions/Remote violence,Grenade,1,0,181107.0,Political violence,3183.0,32.7624,36.8919
Syria#2026-05-02#3183.0,2026-05-02,Middle East,Syria,As Sweida,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,,Political violence,3183.0,32.7624,36.8919
Syria#2026-04-18#3183.0,2026-04-18,Middle East,Syria,As Sweida,Protests,Peaceful protest,1,0,,Demonstrations,3183.0,32.7624,36.8919
Syria#2026-04-25#3183.0,2026-04-25,Middle East,Syria,As Sweida,Protests,Peaceful protest,2,0,62211.0,Demonstrations,3183.0,32.7624,36.8919
Syria#2026-05-02#3183.0,2026-05-02,Middle East,Syria,As Sweida,Protests,Peaceful protest,2,0,,Demonstrations,3183.0,32.7624,36.8919
Syria#2026-04-18#3183.0,2026-04-18,Middle East,Syria,As Sweida,Protests,Protest with intervention,1,0,62211.0,Demonstrations,3183.0,32.7624,36.8919
Syria#2026-04-18#3183.0,2026-04-18,Middle East,Syria,As Sweida,Strategic developments,Arrests,1,0,,Strategic developments,3183.0,32.7624,36.8919
Syria#2026-05-02#3183.0,2026-05-02,Middle East,Syria,As Sweida,Strategic developments,Arrests,2,0,,Strategic developments,3183.0,32.7624,36.8919
Syria#2026-04-18#3183.0,2026-04-18,Middle East,Syria,As Sweida,Strategic developments,Change to group/activity,2,0,,Strategic developments,3183.0,32.7624,36.8919
Syria#2026-05-02#3183.0,2026-05-02,Middle East,Syria,As Sweida,Strategic developments,Disrupted weapons use,2,0,,Strategic developments,3183.0,32.7624,36.8919
Syria#2026-04-18#3183.0,2026-04-18,Middle East,Syria,As Sweida,Strategic developments,Other,1,0,,Strategic developments,3183.0,32.7624,36.8919
Syria#2026-04-25#3183.0,2026-04-25,Middle East,Syria,As Sweida,Strategic developments,Other,1,0,,Strategic developments,3183.0,32.7624,36.8919
Syria#2026-05-02#3183.0,2026-05-02,Middle East,Syria,As Sweida,Strategic developments,Other,1,0,,Strategic developments,3183.0,32.7624,36.8919
Syria#2026-04-18#3183.0,2026-04-18,Middle East,Syria,As Sweida,Violence against civilians,Abduction/forced disappearance,1,0,140117.0,Political violence,3183.0,32.7624,36.8919
Syria#2026-05-02#3183.0,2026-05-02,Middle East,Syria,As Sweida,Violence against civilians,Abduction/forced disappearance,1,0,,Political violence,3183.0,32.7624,36.8919
Syria#2026-04-25#3183.0,2026-04-25,Middle East,Syria,As Sweida,Violence against civilians,Attack,1,0,140117.0,Political violence,3183.0,32.7624,36.8919
Syria#2026-04-18#3184.0,2026-04-18,Middle East,Syria,Damascus,Battles,Armed clash,1,2,78948.0,Political violence,3184.0,33.5153,36.2738
Syria#2026-04-18#3184.0,2026-04-18,Middle East,Syria,Damascus,Protests,Peaceful protest,4,0,24471.0,Demonstrations,3184.0,33.5153,36.2738
Syria#2026-04-25#3184.0,2026-04-25,Middle East,Syria,Damascus,Protests,Peaceful protest,1,0,24471.0,Demonstrations,3184.0,33.5153,36.2738
Syria#2026-05-02#3184.0,2026-05-02,Middle East,Syria,Damascus,Protests,Peaceful protest,1,0,,Demonstrations,3184.0,33.5153,36.2738
Syria#2026-05-02#3184.0,2026-05-02,Middle East,Syria,Damascus,Protests,Protest with intervention,1,0,,Demonstrations,3184.0,33.5153,36.2738
Syria#2026-04-18#3184.0,2026-04-18,Middle East,Syria,Damascus,Strategic developments,Arrests,1,0,,Strategic developments,3184.0,33.5153,36.2738
Syria#2026-04-25#3184.0,2026-04-25,Middle East,Syria,Damascus,Strategic developments,Arrests,2,0,,Strategic developments,3184.0,33.5153,36.2738
Syria#2026-05-02#3184.0,2026-05-02,Middle East,Syria,Damascus,Strategic developments,Arrests,3,0,,Strategic developments,3184.0,33.5153,36.2738
Syria#2026-05-02#3184.0,2026-05-02,Middle East,Syria,Damascus,Strategic developments,Other,1,0,,Strategic developments,3184.0,33.5153,36.2738
Syria#2026-05-02#3184.0,2026-05-02,Middle East,Syria,Damascus,Violence against civilians,Attack,1,0,,Political violence,3184.0,33.5153,36.2738
Syria#2026-04-18#3185.0,2026-04-18,Middle East,Syria,Dara,Explosions/Remote violence,Grenade,1,0,,Political violence,3185.0,32.831,36.1112
Syria#2026-04-25#3185.0,2026-04-25,Middle East,Syria,Dara,Explosions/Remote violence,Remote explosive/landmine/IED,2,4,,Political violence,3185.0,32.831,36.1112
Syria#2026-05-02#3185.0,2026-05-02,Middle East,Syria,Dara,Explosions/Remote violence,Shelling/artillery/missile attack,3,0,,Political violence,3185.0,32.831,36.1112
Syria#2026-05-02#3185.0,2026-05-02,Middle East,Syria,Dara,Strategic developments,Arrests,1,0,,Strategic developments,3185.0,32.831,36.1112
Syria#2026-04-18#3185.0,2026-04-18,Middle East,Syria,Dara,Strategic developments,Change to group/activity,5,0,,Strategic developments,3185.0,32.831,36.1112
Syria#2026-04-25#3185.0,2026-04-25,Middle East,Syria,Dara,Strategic developments,Change to group/activity,8,0,,Strategic developments,3185.0,32.831,36.1112
Syria#2026-05-02#3185.0,2026-05-02,Middle East,Syria,Dara,Strategic developments,Change to group/activity,9,0,,Strategic developments,3185.0,32.831,36.1112
Syria#2026-04-25#3185.0,2026-04-25,Middle East,Syria,Dara,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3185.0,32.831,36.1112
Syria#2026-04-18#3185.0,2026-04-18,Middle East,Syria,Dara,Strategic developments,Other,5,0,,Strategic developments,3185.0,32.831,36.1112
Syria#2026-04-25#3185.0,2026-04-25,Middle East,Syria,Dara,Strategic developments,Other,5,0,,Strategic developments,3185.0,32.831,36.1112
Syria#2026-05-02#3185.0,2026-05-02,Middle East,Syria,Dara,Strategic developments,Other,4,0,,Strategic developments,3185.0,32.831,36.1112
Syria#2026-04-18#3185.0,2026-04-18,Middle East,Syria,Dara,Violence against civilians,Attack,2,1,,Political violence,3185.0,32.831,36.1112
Syria#2026-04-18#3186.0,2026-04-18,Middle East,Syria,Deir ez Zor,Battles,Armed clash,3,0,,Political violence,3186.0,35.2318,40.2761
Syria#2026-04-25#3186.0,2026-04-25,Middle East,Syria,Deir ez Zor,Battles,Armed clash,8,2,50754.0,Political violence,3186.0,35.2318,40.2761
Syria#2026-05-02#3186.0,2026-05-02,Middle East,Syria,Deir ez Zor,Battles,Armed clash,1,0,,Political violence,3186.0,35.2318,40.2761
Syria#2026-04-18#3186.0,2026-04-18,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Grenade,1,0,,Political violence,3186.0,35.2318,40.2761
Syria#2026-04-25#3186.0,2026-04-25,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Grenade,2,0,4066.0,Political violence,3186.0,35.2318,40.2761
Syria#2026-05-02#3186.0,2026-05-02,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,4,1,,Political violence,3186.0,35.2318,40.2761
Syria#2026-04-18#3186.0,2026-04-18,Middle East,Syria,Deir ez Zor,Protests,Peaceful protest,1,0,,Demonstrations,3186.0,35.2318,40.2761
Syria#2026-04-25#3186.0,2026-04-25,Middle East,Syria,Deir ez Zor,Protests,Peaceful protest,2,0,,Demonstrations,3186.0,35.2318,40.2761
Syria#2026-05-02#3186.0,2026-05-02,Middle East,Syria,Deir ez Zor,Protests,Peaceful protest,2,0,,Demonstrations,3186.0,35.2318,40.2761
Syria#2026-05-02#3186.0,2026-05-02,Middle East,Syria,Deir ez Zor,Protests,Protest with intervention,2,0,,Demonstrations,3186.0,35.2318,40.2761
Syria#2026-04-25#3186.0,2026-04-25,Middle East,Syria,Deir ez Zor,Riots,Violent demonstration,1,0,,Demonstrations,3186.0,35.2318,40.2761
Syria#2026-04-18#3186.0,2026-04-18,Middle East,Syria,Deir ez Zor,Strategic developments,Arrests,6,0,,Strategic developments,3186.0,35.2318,40.2761
Syria#2026-04-25#3186.0,2026-04-25,Middle East,Syria,Deir ez Zor,Strategic developments,Arrests,7,0,,Strategic developments,3186.0,35.2318,40.2761
Syria#2026-05-02#3186.0,2026-05-02,Middle East,Syria,Deir ez Zor,Strategic developments,Arrests,4,0,,Strategic developments,3186.0,35.2318,40.2761
Syria#2026-04-18#3186.0,2026-04-18,Middle East,Syria,Deir ez Zor,Strategic developments,Change to group/activity,1,0,,Strategic developments,3186.0,35.2318,40.2761
Syria#2026-05-02#3186.0,2026-05-02,Middle East,Syria,Deir ez Zor,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3186.0,35.2318,40.2761
Syria#2026-04-18#3186.0,2026-04-18,Middle East,Syria,Deir ez Zor,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3186.0,35.2318,40.2761
Syria#2026-04-25#3186.0,2026-04-25,Middle East,Syria,Deir ez Zor,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3186.0,35.2318,40.2761
Syria#2026-05-02#3186.0,2026-05-02,Middle East,Syria,Deir ez Zor,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3186.0,35.2318,40.2761
Syria#2026-04-18#3186.0,2026-04-18,Middle East,Syria,Deir ez Zor,Strategic developments,Other,1,0,,Strategic developments,3186.0,35.2318,40.2761
Syria#2026-05-02#3186.0,2026-05-02,Middle East,Syria,Deir ez Zor,Strategic developments,Other,1,0,,Strategic developments,3186.0,35.2318,40.2761
Syria#2026-05-02#3187.0,2026-05-02,Middle East,Syria,Hama,Battles,Armed clash,1,0,,Political violence,3187.0,35.3165,37.3411
Syria#2026-04-18#3187.0,2026-04-18,Middle East,Syria,Hama,Explosions/Remote violence,Remote explosive/landmine/IED,2,1,,Political violence,3187.0,35.3165,37.3411
Syria#2026-04-25#3187.0,2026-04-25,Middle East,Syria,Hama,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,,Political violence,3187.0,35.3165,37.3411
Syria#2026-05-02#3187.0,2026-05-02,Middle East,Syria,Hama,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,,Political violence,3187.0,35.3165,37.3411
Syria#2026-04-25#3187.0,2026-04-25,Middle East,Syria,Hama,Protests,Peaceful protest,2,0,43679.0,Demonstrations,3187.0,35.3165,37.3411
Syria#2026-05-02#3187.0,2026-05-02,Middle East,Syria,Hama,Protests,Peaceful protest,1,0,,Demonstrations,3187.0,35.3165,37.3411
Syria#2026-04-18#3187.0,2026-04-18,Middle East,Syria,Hama,Strategic developments,Arrests,1,0,,Strategic developments,3187.0,35.3165,37.3411
Syria#2026-04-25#3187.0,2026-04-25,Middle East,Syria,Hama,Strategic developments,Arrests,1,0,,Strategic developments,3187.0,35.3165,37.3411
Syria#2026-05-02#3187.0,2026-05-02,Middle East,Syria,Hama,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3187.0,35.3165,37.3411
Syria#2026-04-18#3187.0,2026-04-18,Middle East,Syria,Hama,Violence against civilians,Attack,2,1,,Political violence,3187.0,35.3165,37.3411
Syria#2026-05-02#3187.0,2026-05-02,Middle East,Syria,Hama,Violence against civilians,Attack,1,1,,Political violence,3187.0,35.3165,37.3411
Syria#2026-04-18#3188.0,2026-04-18,Middle East,Syria,Homs,Battles,Armed clash,1,0,,Political violence,3188.0,34.4708,38.2063
Syria#2026-04-25#3188.0,2026-04-25,Middle East,Syria,Homs,Battles,Armed clash,2,3,8226.0,Political violence,3188.0,34.4708,38.2063
Syria#2026-04-18#3188.0,2026-04-18,Middle East,Syria,Homs,Explosions/Remote violence,Remote explosive/landmine/IED,2,2,,Political violence,3188.0,34.4708,38.2063
Syria#2026-04-25#3188.0,2026-04-25,Middle East,Syria,Homs,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,,Political violence,3188.0,34.4708,38.2063
Syria#2026-04-18#3188.0,2026-04-18,Middle East,Syria,Homs,Strategic developments,Arrests,1,0,,Strategic developments,3188.0,34.4708,38.2063
Syria#2026-05-02#3188.0,2026-05-02,Middle East,Syria,Homs,Strategic developments,Arrests,1,0,,Strategic developments,3188.0,34.4708,38.2063
Syria#2026-04-18#3188.0,2026-04-18,Middle East,Syria,Homs,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3188.0,34.4708,38.2063
Syria#2026-04-25#3188.0,2026-04-25,Middle East,Syria,Homs,Strategic developments,Other,1,0,,Strategic developments,3188.0,34.4708,38.2063
Syria#2026-04-18#3188.0,2026-04-18,Middle East,Syria,Homs,Violence against civilians,Attack,2,2,8226.0,Political violence,3188.0,34.4708,38.2063
Syria#2026-04-25#3188.0,2026-04-25,Middle East,Syria,Homs,Violence against civilians,Attack,5,4,56805.0,Political violence,3188.0,34.4708,38.2063
Syria#2026-05-02#3188.0,2026-05-02,Middle East,Syria,Homs,Violence against civilians,Attack,1,2,19263.0,Political violence,3188.0,34.4708,38.2063
Syria#2026-04-25#3189.0,2026-04-25,Middle East,Syria,Idleb,Battles,Armed clash,1,0,,Political violence,3189.0,35.8547,36.5648
Syria#2026-04-25#3189.0,2026-04-25,Middle East,Syria,Idleb,Explosions/Remote violence,Remote explosive/landmine/IED,2,1,13736.0,Political violence,3189.0,35.8547,36.5648
Syria#2026-05-02#3189.0,2026-05-02,Middle East,Syria,Idleb,Protests,Peaceful protest,1,0,,Demonstrations,3189.0,35.8547,36.5648
Syria#2026-04-18#3189.0,2026-04-18,Middle East,Syria,Idleb,Strategic developments,Arrests,1,0,,Strategic developments,3189.0,35.8547,36.5648
Syria#2026-05-02#3189.0,2026-05-02,Middle East,Syria,Idleb,Strategic developments,Arrests,4,0,,Strategic developments,3189.0,35.8547,36.5648
Syria#2026-05-02#3189.0,2026-05-02,Middle East,Syria,Idleb,Strategic developments,Change to group/activity,1,0,,Strategic developments,3189.0,35.8547,36.5648
Syria#2026-04-18#3190.0,2026-04-18,Middle East,Syria,Lattakia,Battles,Armed clash,1,2,,Political violence,3190.0,35.5854,35.9916
Syria#2026-04-25#3190.0,2026-04-25,Middle East,Syria,Lattakia,Battles,Armed clash,2,2,86022.0,Political violence,3190.0,35.5854,35.9916
Syria#2026-05-02#3190.0,2026-05-02,Middle East,Syria,Lattakia,Battles,Armed clash,1,0,186871.0,Political violence,3190.0,35.5854,35.9916
